combination,temperature,richness,replicate,predicted_species,microcosmID,day,N,mean_major,mean_volume,rel_richness
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,21,6,76.8702738220816,79900.5539436328,0.980124904995208
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,22,5.25,77.7856683692345,85268.1589470563,0.954987983767484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,23,5,79.4230460215054,93950.5551616397,0.944314039764338
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,24,7.75,81.3419022854412,96629.4240784174,0.983415923569474
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,25,10,82.6412367936893,98312.8955246867,1.02367511780071
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,26,10,82.7593836550929,100896.798448455,1.01501338543177
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,27,10,82.8177691744613,103768.114887373,0.98869940975309
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,28,10,82.9834024491109,107443.127705596,0.983846545067622
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,29,10,84.3753727430608,111041.344454391,1.03712495808296
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,30,10,87.4067088885073,118352.127435371,1.08606082920484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,31,10,93.0774331884584,138007.625429895,1.05787259325207
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,32,10,97.1980366666667,154139.478746788,1.02476811223501
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,33,11.0555555555556,94.6252153266502,152014.119631184,1.05373638062843
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,34,13,89.0908960011828,141044.175681799,1.10340082245396
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,35,14,85.2315464648471,128219.242209886,1.1190945976693
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,36,12.9166666666667,84.5052325313128,112021.587895971,1.05975380670605
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,37,11,84.1030102954973,99809.1473834518,0.978154921630978
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,38,8.6875,82.0291169143023,97849.4658536794,0.907381641246601
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,39,7,80.1233071205718,97502.7919019122,0.862974492359296
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,40,7.33333333333333,80.4634082930589,97484.0659330487,0.87739475752732
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,41,8.66666666666667,81.8020606483817,97714.2132462976,0.922676656897
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Colp,00072,42,10,83.1407130037045,97944.3605595465,0.96795855626668
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,1,7,117.779724408663,207623.514143991,1.08662908948163
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,2,18,109.072036780757,193429.420692661,0.923754868848122
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,3,18,125.692014205852,231088.428875538,0.889842166538112
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,4,17,128.216744914102,274194.350984337,0.844792548097365
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,5,19,138.763293100655,302354.548461482,0.863575149109393
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,6,21,104.296761203047,175678.210319767,0.92499581414983
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,7,10,124.858889544456,236800.768558516,0.988637624968462
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,8,13.4375,135.329730745308,254559.989976533,1.01964353672201
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,9,19,139.849186643863,260006.782520871,1.01898521475136
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,10,17.1875,137.332198477116,274430.274725462,0.956772882819337
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,11,14,133.362360908317,283752.468008938,0.892954966595115
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,12,12.1666666666667,136.232475422548,283913.928018426,0.883091926917264
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,13,10.8333333333333,140.744977873203,280042.824526887,0.897151081173004
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,14,11,138.413613732804,270211.913315451,0.919209339763068
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,15,14.9375,118.592189921743,211898.344388278,0.949931284365194
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,16,18,100.717916069476,150267.489481127,0.984706881214318
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,17,13.8541666666667,107.453834803432,160865.043080025,1.01603796550068
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,18,9,119.66261762282,189860.70623159,1.0346390146356
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,19,8.7037037037037,124.350360326119,208336.852467551,1.02602419319067
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,20,10.1296296296296,126.895188607216,224754.204676268,1.00303022621549
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,21,11,128.793440153025,230721.385112104,0.980124904995208
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,22,9.95833333333333,130.485117984352,213595.082610188,0.954987983767484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,23,9,131.001194761429,195260.807061818,0.944314039764338
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,24,9,129.111292609315,201721.383806333,0.983415923569474
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,25,9,127.683601347564,212837.475277192,1.02367511780071
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,26,9,130.394842399229,218511.370512124,1.01501338543177
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,27,9,134.64325597509,221553.077671239,0.98869940975309
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,28,9,136.541763944519,215512.784917893,0.983846545067622
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,29,7.625,130.906837112689,180156.359705512,1.03712495808296
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,30,6,128.347772037235,162804.325203602,1.08606082920484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,31,6.22916666666667,145.19796631055,238093.125577788,1.05787259325207
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,32,7,158.860107819544,308622.990647838,1.02476811223501
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,33,7.81481481481482,145.804113785773,283465.721066853,1.05373638062843
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,34,8.68518518518519,122.046328117977,218875.350220597,1.10340082245396
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,35,9,108.312486786772,172453.077426762,1.1190945976693
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,36,7.77083333333333,120.80883542716,179094.83822035,1.05975380670605
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,37,7,134.757738784476,190681.723593896,0.978154921630978
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,38,9.625,124.884100926481,165470.108171459,0.907381641246601
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,39,12,112.679762498059,139462.778086168,0.862974492359296
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,40,11,113.259850246239,138385.145365872,0.87739475752732
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,41,8.5,118.819541947871,147821.158374247,0.922676656897
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Para,00072,42,6,124.379233649503,157257.171382623,0.96795855626668
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,1,44,53.892847435962,34822.6415593984,1.08662908948163
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,2,84,50.0113309419152,25763.8547661721,0.923754868848122
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,3,88,50.1680593001324,28564.6011845733,0.889842166538112
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,4,63,48.1841556715922,20619.929734683,0.844792548097365
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,5,44,46.6323973926296,22876.4171510851,0.863575149109393
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,6,69,44.2748752048526,20981.8316288537,0.92499581414983
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,7,73,44.6392389662271,19935.1114394694,0.988637624968462
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,8,81.125,43.2893393795112,18070.9207813161,1.01964353672201
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,9,85,41.5580120276728,16490.0131772707,1.01898521475136
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,10,74.0416666666667,40.3118103276156,16522.4981766013,0.956772882819337
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,11,59,39.2353174294413,16662.8372313647,0.892954966595115
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,12,46.2592592592593,38.2569732877085,15706.2142817469,0.883091926917264
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,13,34.4074074074074,37.3784854917657,14290.4096866573,0.897151081173004
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,14,28,36.6499826442039,12789.4385032603,0.919209339763068
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,15,33.4583333333333,35.8770669933723,10912.7127833225,0.949931284365194
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,16,40,35.8263358109984,9696.17315467953,0.984706881214318
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,17,40,37.7960328153786,10849.0914004156,1.01603796550068
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,18,40,39.8802550351679,12395.396066302,1.0346390146356
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,19,34.0555555555556,40.6762753679067,12859.3764903403,1.02602419319067
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,20,22.3333333333333,40.8120683116284,12882.4574312119,1.00303022621549
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,21,14,40.0190873702684,12476.1350852354,0.980124904995208
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,22,14.9791666666667,37.1980800057752,11295.0845256478,0.954987983767484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,23,17,34.538998949845,9953.54137676922,0.944314039764338
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,24,12.8125,34.9274272112016,9120.34153265991,0.983415923569474
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,25,8,35.9269643084159,8723.42667506342,1.02367511780071
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,26,6.22222222222222,36.0466095388875,8710.62491442259,1.01501338543177
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,27,5.61111111111111,36.1787183311776,8832.65762860741,0.98869940975309
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,28,5,36.5806110553564,9133.36042322668,0.983846545067622
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,29,4,39.4830733637424,12124.4344371634,1.03712495808296
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,30,3,41.8449093834688,14761.5513602777,1.08606082920484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,31,,38.3115262951119,11126.7662829787,1.05787259325207
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,32,1,34.7458333333333,7920.30251013836,1.02476811223501
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,33,13.4074074074074,36.7324209741548,11896.4040638392,1.05373638062843
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,34,30.2592592592593,40.736491180122,18521.8406546833,1.10340082245396
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,35,38,42.254562344443,21502.4445692186,1.1190945976693
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,36,24.1666666666667,36.9452099828413,15202.4642978011,1.05975380670605
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,37,8,32.3443874353048,8688.2098840861,0.978154921630978
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,38,4.5,37.6160854428528,11645.8443970364,0.907381641246601
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,39,4,43.0184452885672,16028.7781184256,0.862974492359296
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,40,5.11111111111111,43.3313732450742,17002.8528951027,0.87739475752732
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,41,7.55555555555555,43.4434335145714,17327.7936716574,0.922676656897
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Tetra,00072,42,10,43.4714239341141,17554.2205304143,0.96795855626668
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,1,20,53.9637948988756,24451.7103682005,1.08662908948163
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,2,7,30.6682467577145,6055.12706323581,0.923754868848122
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,3,16,45.0546397499459,14416.2069208498,0.889842166538112
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,4,35,46.0512223961964,13556.780463477,0.844792548097365
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,5,43,48.8063451762342,13221.5049529454,0.863575149109393
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,6,46,43.6824854580398,13174.2210168768,0.92499581414983
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,7,52,37.5774633075907,8296.58091183611,0.988637624968462
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,8,57,37.7383204708605,7844.5921239093,1.01964353672201
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,9,56,39.0671578919287,8627.90833506543,1.01898521475136
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,10,38.7916666666667,37.9936821841449,8841.90691160778,0.956772882819337
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,11,20,36.2009556534176,8755.06811764762,0.892954966595115
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,12,9.53703703703703,33.6871638758779,7783.67224175675,0.883091926917264
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,13,3.62962962962963,30.9403538048884,6445.18781197039,0.897151081173004
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,14,7,29.804487654604,5642.01080646147,0.919209339763068
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,15,31.2083333333333,32.3986762746901,6153.50275135218,0.949931284365194
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,16,54,35.2058391796247,6778.48381133536,0.984706881214318
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,17,47.8958333333333,34.3208122835427,6258.75077812494,1.01603796550068
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,18,34,32.6453214592036,5611.02519128439,1.0346390146356
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,19,25.2407407407407,31.7204344517479,5515.4623244705,1.02602419319067
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,20,17.2592592592593,31.0685737475231,5633.23132363723,1.00303022621549
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,21,11,31.2617816076508,5779.8240550336,0.980124904995208
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,22,6.54166666666667,33.549208555113,5949.09650532837,0.954987983767484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,23,6,35.4098330927302,6065.29902424422,0.944314039764338
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,24,14.3125,33.1571556807499,5763.65445610843,0.983415923569474
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,25,22,31.0730539129357,5753.27214904558,1.02367511780071
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,26,19.4444444444444,32.9201200567775,6940.61316530599,1.01501338543177
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,27,12.5555555555556,36.4060921703198,8615.88750373185,0.98869940975309
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,28,7,39.3180388705483,9676.63173573674,0.983846545067622
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,29,5.1,40.8954997321788,9297.12594273005,1.03246831906074
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,30,5,41.3705430290737,8605.02415500495,1.08606082920484
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,31,6.912,40.8067220547389,8435.45023546195,1.11307383451492
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,32,10.456,39.7278656344069,8330.44804680598,1.13379285841677
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,33,14.144,38.1002487313732,8177.99508348285,1.14430875651003
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,34,16.488,35.8901463089334,7866.06883993837,1.14071238439432
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,35,16,33.0638333303829,7282.64681061837,1.1190945976693
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,36,9,28.0709833713838,5076.40117959498,1.04216891510341
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,37,2,23.8038774678301,2749.57183805421,0.978154921630978
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,38,1.256,23.1665958416112,2208.68301045468,0.973240246932793
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,39,3.088,24.173365635122,2378.35539525385,0.970332839693331
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,40,6.392,26.1195933827639,2954.06275856656,0.968863133266533
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,41,10.064,28.3006856189387,3631.27886650766,0.968261561006337
"Tetra, Colp, Dexio, Para, Spiro",15,5,1,Dexio,00072,42,13,30.0120488780478,4105.47748519199,0.96795855626668
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,1,10,79.5687535273247,83025.3686573421,0.726720629747597
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,2,32,75.7333294588994,90494.6290207232,0.914420798202736
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,3,11,66.1547072994137,47526.2575601635,0.698505548330143
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,4,7,91.7159216375157,111892.369485101,0.896384748083814
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,5,13,92.9689662941629,126542.008734848,1.07078706331978
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,6,8,104.904114548607,168628.747732064,1.23049026603963
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,7,6,110.096040464572,160555.820526054,0.913615957354581
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,8,8.5,109.145874229408,161281.932236132,0.902937293182475
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,9,13,105.026847442939,161840.031677212,1.00086678073561
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,10,19.9791666666667,97.0634180263792,152420.608524685,1.13729752127581
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,11,25,90.0598148644271,144350.079113208,1.2359833771674
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,12,22,89.7121916561934,149146.470942646,1.16311544614229
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,13,15.5555555555556,92.2939767135832,158870.41504601,1.0152767067439
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,14,12,93.9739403872706,162463.12073254,0.913920996455595
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,15,12,93.0026198239742,152604.379284263,0.942414112075355
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,16,12,91.1724291002848,137751.051311084,0.978110917308225
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,17,11.0833333333333,88.7581035874991,121235.563387426,0.900321949172161
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,18,10,86.9108848323699,109869.720191431,0.821032180405243
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,19,9.90740740740741,87.2504443217508,114864.103425096,0.82850955105532
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,20,10.2592592592593,88.5894849848286,127252.889912013,0.870863963823526
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,21,11,89.5138989937691,134597.352791223,0.899307454113936
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,22,12.3541666666667,89.3177826393923,128952.82153425,0.901999759613441
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,23,14,88.7614818432117,120816.499544843,0.908284808643545
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,24,15.8125,88.2974759892185,118451.729287064,0.973361142700097
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,25,17,87.6153490830474,117367.262085235,1.04457151529969
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,26,16.6111111111111,86.61076876691,116503.283971308,1.0453211047961
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,27,15.3888888888889,85.38097964947,115624.440634185,1.01709441762945
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,28,14,83.8692707310777,112059.618887071,0.988215085316378
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,29,12.0625,81.0000158935354,99248.541081521,0.968855630794552
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,30,11,79.6803663573845,92405.3196283429,0.946728261115597
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,31,13.6875,84.4325070975999,112740.750997199,0.91163396805909
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,32,16,89.5798232005367,136609.74164854,0.887013986536346
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,33,13.6111111111111,90.6082441929697,148683.578130064,0.884179000373926
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,34,9.38888888888889,89.8155054662237,154825.70677508,0.883240924876104
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,35,7,88.0385709926543,149531.004150261,0.882495129644596
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,36,8.875,84.7530955928921,120003.486779507,0.876115395673589
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,37,12,81.1058950397917,89524.1915324007,0.867952792759149
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,38,14.3958333333333,78.5876410227114,85730.0319866319,0.86237343267883
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,39,16,77.1845923411642,90524.143522738,0.863360717172679
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,40,15.9259259259259,77.5223791035287,94018.3322027735,0.877624694216145
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,41,14.962962962963,78.8452107708982,98795.7548906092,0.89898582047534
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Colp,00119,42,14,80.1680424382677,103573.177578445,0.920346946734535
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,1,30,41.303939397804,12180.129084981,0.726720629747597
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,2,3,28.0440111798818,4115.31210383321,0.914420798202736
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,3,35,47.8114568439089,17604.361789397,0.698505548330143
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,4,46,51.1278428156322,16986.4802052972,0.896384748083814
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,5,20,52.5900667350827,20075.87981454,1.07078706331978
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,6,72,38.1835606112752,8252.7915546888,1.23049026603963
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,7,57,48.761840360814,12840.5630468011,0.913615957354581
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,8,49.4225139387264,46.4587928508025,11679.1839309609,0.902937293182475
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,9,46,41.2893466345775,9450.26753767035,1.00086678073561
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,10,45.087053783874,40.2282420847367,9755.69312204905,1.13729752127581
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,11,44,39.5147164839481,10085.5123022915,1.2359833771674
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,12,38.7052129375994,36.8004794300939,8409.5446736294,1.16311544614229
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,13,30.4914953576886,33.600037045708,6095.17846049364,1.0152767067439
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,14,24,32.4769232832185,5292.79218896066,0.913920996455595
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,15,21.2291666666667,36.4470965500804,8312.19201493939,0.942414112075355
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,16,21,40.2490328807769,11169.5250963568,0.978110917308225
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,17,24.8958333333333,37.8692486859901,9336.6328983922,0.900321949172161
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,18,28,34.2112752576341,6677.84439764527,0.821032180405243
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,19,24.7407407407407,32.3717441562412,5865.71769772951,0.82850955105532
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,20,18.7592592592593,31.1296052802061,5680.46486178854,0.870863963823526
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,21,14,30.531168851141,5582.18812535098,0.899307454113936
"Tetra, Colp, Dexio, Para, Spiro",15,5,2,Dexio,00119,22,11.4791666666667,31.3036086173467,5475.46463536781,0.901999759613441
